customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,acquisition_year,customer_type,is_active,source_system,created_at,updated_at
4e8c0974-14f5-4a0c-96f0-919b08b682c6,CUST-2021-US-001781,Amanda,Anderson,Amanda Anderson,Male,1966-02-16,amanda.anderson@gmail.com,7939265302,65686 Perez Green,Coryburgh,South Dakota,39522,US,United States,AMER,English,Business,None,2021-06-15,2021,RETURNING,True,MDM,2021-06-15 00:00:00,2026-04-17 15:58:44.475721
4fd38247-1de0-4925-ba94-02d2d3ca2d12,CUST-2022-US-002166,Arthur,Hicks,Arthur Hicks,Male,1959-01-28,arthur.hicks@protonmail.com,+1-340-891-0304x1937,0658 Bass Mountain,Port Curtis,New Mexico,20446,US,United States,AMER,English,Consumer,None,2022-08-18,2022,RETURNING,True,MDM,2022-08-18 00:00:00,2026-04-17 15:58:44.475728
735977c6-e96d-4a9f-abcd-cf8ed3f603d2,CUST-2020-US-001736,Christopher,Diaz,Christopher Diaz,Male,1960-04-22,christopher.diaz534@zoho.com,2417813934,9820 Juarez Terrace Apt. 503,Andrealand,Connecticut,38743,US,United States,AMER,English,Consumer,None,2020-10-01,2020,RETURNING,True,MDM,2020-10-01 00:00:00,2026-04-17 15:58:44.475730
d7b627d9-e118-4255-800f-f149529473f3,CUST-2020-US-001624,Robert,Rios,Robert Rios,Male,1964-07-26,robert.rios@hotmail.com,001-523-326-1338x4271,56514 Samuel Road Apt. 994,Oliverton,Virginia,31619,US,United States,AMER,English,Consumer,None,2020-03-06,2020,RETURNING,True,MDM,2020-03-06 00:00:00,2026-04-17 15:58:44.475733
5a3d1650-82fc-45d5-9e18-3c89b43fb4e4,CUST-2022-US-000330,Amy,Nelson,Amy Nelson,Male,1973-07-21,amy.nelson568@protonmail.com,+1-813-946-9878,55525 Tammie Skyway Apt. 171,South Gregoryberg,Iowa,19690,US,United States,AMER,English,Consumer,Silver,2022-02-10,2022,RETURNING,True,MDM,2022-02-10 00:00:00,2026-04-17 15:58:44.475735
234ba23e-c25a-465d-912b-92b096ec0bc6,CUST-2019-US-005881,Nicholas,Flores,Nicholas Flores,Female,1996-08-17,nicholas.flores@msn.com,745-431-0967x3471,8752 Thomas Dale Suite 115,Josephton,Georgia,90912,US,United States,AMER,English,Consumer,Platinum,2019-09-23,2019,RETURNING,True,MDM,2019-09-23,2026-04-17 15:58:44.475737
7ae2e61c-f78a-46c0-930e-38903afa1565,CUST-2023-US-001311,Joshua,Rogers,Joshua Rogers,Male,1954-01-04,joshua.rogers@hotmail.com,001-345-940-9294x6456,3043 Brian Street Apt. 844,Joditown,Pennsylvania,72861,US,United States,AMER,English,Consumer,Platinum,2023-07-24,2023,RETURNING,True,MDM,2023-07-24 00:00:00,2026-04-17 15:58:44.475739
5a506f3a-5f9a-4b00-99da-c3cb33c44ff1,CUST-2021-US-002607,Kathryn,Bryan,Kathryn Bryan,Female,1992-08-24,kathryn.bryan@protonmail.com,(512)826-9628x6013,210 Kevin Via,North Eric,Arizona,28806,US,United States,AMER,English,Consumer,None,2021-03-18,2021,RETURNING,True,MDM,2021-03-18 00:00:00,2026-04-17 15:58:44.475741
8a6d9650-d8a6-4c64-a8c2-38a45644540e,CUST-2023-US-001219,Samantha,Aguilar,Samantha Aguilar,Female,1983-09-03,samantha.aguilar@live.com,502-710-1574,4783 Stokes Haven,Port Charleston,Kansas,88293,US,United States,AMER,English,Consumer,Gold,2023-04-01,2023,RETURNING,True,MDM,2023-04-01 00:00:00,2026-04-17 15:58:44.475743
90c6acbf-9542-475e-a850-ac22ca593548,CUST-2019-US-006926,Melissa,Farrell,Melissa Farrell,Female,2007-05-06,melissa.farrell12@zoho.com,+1-621-338-5634x725,813 Smith Throughway Apt. 770,East Justin,New Jersey,94582,US,United States,AMER,English,Business,Platinum,2019-02-13,2019,RETURNING,True,MDM,2019-02-13,2026-04-17 15:58:44.475745
