customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,acquisition_year,customer_type,is_active,source_system,created_at,updated_at
2e7e9ec2-7a2f-4e1b-84fb-6c4a0cd493f1,CUST-2019-BR-000046,Maria Alice,Moura,Maria Alice Moura,Female,1983-03-30,mariaalice.moura313@zoho.com,81 0632-1068,"Sítio de Moreira, 33",Aragão,Maranhão,40617-980,BR,Brazil,AMER,Portuguese,Consumer,Silver,2019-07-20,2019,RETURNING,True,MDM,2019-07-20,2026-04-17 15:58:39.650229
84b37a46-8376-48cb-818f-27fe095fb2c9,CUST-2020-BR-000086,Rafael,Moraes,Rafael Moraes,Male,1990-05-13,rafael.moraes464@aol.com,31 9080-0952,"Esplanada de Alves, 31",Andrade do Oeste,Amapá,28558532,BR,Brazil,AMER,Portuguese,Education,Silver,2020-10-01,2020,RETURNING,True,MDM,2020-10-01 00:00:00,2026-04-17 15:58:39.650235
53febdd4-c1f5-4fa6-82c2-8cb38348a98f,CUST-2019-BR-000366,Lavínia,Fernandes,Lavínia Fernandes,Female,1959-10-06,lavnia.fernandes@hotmail.com,(081) 3355 4256,"Feira Sousa, 7",Souza,Ceará,27829-416,BR,Brazil,AMER,Portuguese,Consumer,Silver,2019-03-25,2019,RETURNING,True,MDM,2019-03-25,2026-04-17 15:58:39.650237
621c3a03-e622-414f-b9b1-5ff7504e41a6,CUST-2020-BR-000002,Bianca,da Mota,Bianca da Mota,Male,1988-01-20,bianca.damota539@hotmail.com,+55 31 8869 1933,"Parque Ágatha Santos, 529",Rezende do Norte,Minas Gerais,99495-189,BR,Brazil,AMER,Portuguese,Consumer,Platinum,2020-10-31,2020,RETURNING,True,MDM,2020-10-31 00:00:00,2026-04-17 15:58:39.650239
bc6d719a-9cf5-48d5-a1bd-1faa5449ecc1,CUST-2020-BR-000084,Henrique,Monteiro,Henrique Monteiro,Male,1997-05-18,henrique.monteiro@gmail.com,+55 81 9237 9586,Fazenda de Pinto,Garcia do Campo,São Paulo,69340405,BR,Brazil,AMER,Portuguese,Consumer,None,2020-04-06,2020,RETURNING,True,MDM,2020-04-06 00:00:00,2026-04-17 15:58:39.650246
d3872cb0-fcf5-4133-bc6e-6c6530aae295,CUST-2019-BR-000332,Mariana,Borges,Mariana Borges,Male,1971-10-19,mariana.borges282@mail.com,+55 (021) 0004 3445,"Alameda Montenegro, 18",Barros de Câmara,Acre,38411-440,BR,Brazil,AMER,Portuguese,Consumer,None,2019-04-03,2019,RETURNING,True,MDM,2019-04-03,2026-04-17 15:58:39.650248
a524384d-28bb-4de1-924d-d1045a4f5be2,CUST-2019-BR-000253,Valentim,Cirino,Valentim Cirino,Male,2001-03-03,valentim.cirino@zoho.com,(041) 3960 6659,"Vereda Liam Duarte, 73",da Mota de da Cruz,Pará,16679065,BR,Brazil,AMER,Portuguese,Consumer,Platinum,2019-02-16,2019,RETURNING,True,MDM,2019-02-16,2026-04-17 15:58:39.650250
808bf8c2-8950-4295-aa1d-2632fa99ccb9,CUST-2021-BR-000015,Maria Fernanda,Fonseca,Maria Fernanda Fonseca,Female,1984-10-06,mariafernanda.fonseca544@msn.com,31 2859 8616,"Pátio Arthur Gabriel Cavalcanti, 19",Porto do Sul,Santa Catarina,23730-941,BR,Brazil,AMER,Portuguese,Consumer,None,2021-08-21,2021,RETURNING,True,MDM,2021-08-21 00:00:00,2026-04-17 15:58:39.650252
5ff99771-6d41-4dec-9264-13630c2e88b7,CUST-2019-BR-000260,Léo,Peixoto,Léo Peixoto,Male,1982-03-20,lo.peixoto@yahoo.com,61 2734-9389,"Passarela Nascimento, 818",da Cunha,Pernambuco,50654847,BR,Brazil,AMER,Portuguese,Education,Platinum,2019-12-23,2019,RETURNING,True,MDM,2019-12-23,2026-04-17 15:58:39.650254
25e0af18-7c27-4ebf-90a7-2a34a1bba5f6,CUST-2019-BR-000057,Maria Júlia,Cassiano,Maria Júlia Cassiano,Female,1992-12-20,mariajlia.cassiano@aol.com,(021) 9026 4482,Feira Benjamim Cavalcante,Lima,Alagoas,43792673,BR,Brazil,AMER,Portuguese,Consumer,None,2019-03-19,2019,RETURNING,True,MDM,2019-03-19,2026-04-17 15:58:39.650256
