customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,acquisition_year,customer_type,is_active,source_system,created_at,updated_at
eb0fca36-b820-4547-8cc2-80073f8c0674,CUST-2019-AE-000001,Brianna,Duran,Brianna Duran,Male,1981-08-29,brianna.duran@zoho.com,321-911-2701x6684,2459 Klein Corners,South Christineberg,Massachusetts,29591,AE,United Arab Emirates,APAC,Arabic,Business,Silver,2019-01-26,2019,NEW,True,MDM,2019-01-26,2026-04-17 15:58:32.389117
d64aebd9-6223-4201-aab9-db3025482191,CUST-2019-AE-000002,David,Burns,David Burns,Male,1996-10-11,david.burns@gmail.com,597.371.1762,83741 Atkinson Flat,Lake Tonyaland,Hawaii,74556,AE,United Arab Emirates,APAC,Arabic,Consumer,Silver,2019-09-25,2019,NEW,True,MDM,2019-09-25,2026-04-17 15:58:32.389338
90f11f1f-d333-4562-b1b4-d3990aeba13c,CUST-2019-AE-000003,Linda,Davis,Linda Davis,Male,1986-04-21,linda.davis769@msn.com,+1-871-648-4774x2699,062 Justin Union,North Alexander,Vermont,24355,AE,United Arab Emirates,APAC,Arabic,Consumer,None,2019-01-14,2019,NEW,True,MDM,2019-01-14,2026-04-17 15:58:32.389589
a720431c-78a4-478f-bec4-0ba5e110a61f,CUST-2019-AE-000004,Alexandra,Bryant,Alexandra Bryant,Male,1983-06-18,alexandra.bryant@msn.com,+1-767-221-3483x6310,24407 Rodriguez Inlet Suite 855,Kristafurt,Nebraska,94404,AE,United Arab Emirates,APAC,Arabic,Consumer,Silver,2019-11-24,2019,NEW,True,MDM,2019-11-24,2026-04-17 15:58:32.389833
6e4bb935-50e1-495b-931e-38de01c73c27,CUST-2019-AE-000005,Jeremy,Eaton,Jeremy Eaton,Female,1973-03-16,jeremy.eaton@gmail.com,523-648-7948x977,89225 Hansen Pine Suite 170,Brandichester,Rhode Island,50641,AE,United Arab Emirates,APAC,Arabic,Consumer,None,2019-11-15,2019,NEW,True,MDM,2019-11-15,2026-04-17 15:58:32.390053
a9901fb1-c652-4455-86f7-7cb8bf7575d4,CUST-2019-AE-000006,Dalton,Martin,Dalton Martin,Male,1960-04-20,dalton.martin@outlook.com,604-364-8031x15676,30507 Weber Drive,Josephport,South Carolina,38653,AE,United Arab Emirates,APAC,Arabic,Consumer,None,2019-06-14,2019,NEW,True,MDM,2019-06-14,2026-04-17 15:58:32.390264
4ba6e1c4-fe32-4f65-9716-ebbf4e94735a,CUST-2019-AE-000007,Edward,Thompson,Edward Thompson,Female,1992-07-11,edward.thompson@outlook.com,361-746-0567,584 Jennifer Trafficway,Rebeccamouth,New Jersey,55257,AE,United Arab Emirates,APAC,Arabic,Consumer,Silver,2019-02-16,2019,NEW,False,MDM,2019-02-16,2026-04-17 15:58:32.390469
0f779b7a-ea41-4100-b705-80dbd2f51f29,CUST-2019-AE-000008,Nicole,Rodriguez,Nicole Rodriguez,Female,1993-02-07,nicole.rodriguez@mail.com,+1-786-823-9432x02503,19422 Daniel Port Suite 432,Amandaland,Arkansas,44944,AE,United Arab Emirates,APAC,Arabic,Education,None,2019-03-16,2019,NEW,True,MDM,2019-03-16,2026-04-17 15:58:32.390668
71ad0d67-98ba-471c-a714-8eed57a13bad,CUST-2019-AE-000009,Rebecca,Smith,Rebecca Smith,Male,1982-12-27,rebecca.smith@msn.com,001-328-387-6951,1331 Mark Glen Suite 452,Michaelshire,Delaware,36696,AE,United Arab Emirates,APAC,Arabic,Consumer,Silver,2019-02-22,2019,NEW,True,MDM,2019-02-22,2026-04-17 15:58:32.390855
e39f127f-8c83-47ce-aaa6-5c0343bb692a,CUST-2019-AE-000010,Juan,Jones,Juan Jones,Female,2001-09-28,juan.jones@gmail.com,414.756.8352,50565 West Village Suite 196,East Williamport,Illinois,25239,AE,United Arab Emirates,APAC,Arabic,Consumer,Gold,2019-12-16,2019,NEW,False,MDM,2019-12-16,2026-04-17 15:58:32.391060
d503e27a-9752-47b8-92a3-34ebcb65f7b0,CUST-2019-AE-000011,Dawn,Garner,Dawn Garner,Male,1952-01-07,dawn.garner@gmx.com,714.487.1383x75436,398 Cindy Track,Thorntonberg,Utah,54926,AE,United Arab Emirates,APAC,Arabic,Consumer,None,2019-01-18,2019,NEW,True,MDM,2019-01-18,2026-04-17 15:58:32.391259
e71c3b95-aa8d-4873-91a7-5c2c094812c2,CUST-2019-AE-000012,Colton,Nunez,Colton Nunez,Male,1972-10-18,colton.nunez@outlook.com,(340)535-1113,222 Perkins Courts,South Kimberlyport,Mississippi,03325,AE,United Arab Emirates,APAC,Arabic,Consumer,Gold,2019-04-30,2019,NEW,True,MDM,2019-04-30,2026-04-17 15:58:32.391459
