customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,acquisition_year,customer_type,is_active,source_system,created_at,updated_at
55b44ae7-3348-48bb-837e-35bcef9e45e4,CUST-2019-FI-000031,Veijo,Jaakkola,Veijo Jaakkola,Male,1998-12-26,veijo.jaakkola145@aol.com,048 929 7318,Mamsellimyllyntie 7,Puumala,Pirkanmaa,24789,FI,Finland,EMEA,Finnish,Consumer,None,2019-07-23,2019,RETURNING,True,MDM,2019-07-23,2026-04-17 15:58:43.532036
7c163355-636d-402e-873b-925ac6118e9d,CUST-2021-FI-000016,Aleksandra,Nikula,Aleksandra Nikula,Male,2008-03-16,aleksandra.nikula@gmail.com,072 129 5707,Niemipolku 98,Kontiolahti,Kanta-Häme,18319,FI,Finland,EMEA,Finnish,Consumer,None,2021-02-28,2021,RETURNING,True,MDM,2021-02-28 00:00:00,2026-04-17 15:58:43.532043
f39a85bc-416a-405b-b4aa-47ce27f8f35a,CUST-2020-FI-000021,Irene,Lilja,Irene Lilja,Female,1973-06-17,irene.lilja@protonmail.com,+358 16 0639267,Agroksenbulevardi 305,Juupajoki,Pohjois-Savo,36625,FI,Finland,EMEA,Finnish,Consumer,None,2020-06-12,2020,RETURNING,True,MDM,2020-06-12 00:00:00,2026-04-17 15:58:43.532046
4b9e6688-53d5-4283-91ac-aff9a23825ec,CUST-2022-FI-000030,Juhani,Laurila,Juhani Laurila,Female,1965-11-24,juhani.laurila@protonmail.com,+358 687679654,Gunillanpolku 41,Kärkölä,Kainuu,84401,FI,Finland,EMEA,Finnish,Consumer,None,2022-02-04,2022,RETURNING,True,MDM,2022-02-04 00:00:00,2026-04-17 15:58:43.532048
82865265-aab2-45e9-a518-141364e95bfb,CUST-2019-FI-000048,Mika,Kortelainen,Mika Kortelainen,Female,1984-11-23,mika.kortelainen@yahoo.com,0473456733,Eduskuntakuja 952,Siilinjärvi,Keski-Suomi,81075,FI,Finland,EMEA,Finnish,Business,None,2019-03-31,2019,RETURNING,True,MDM,2019-03-31,2026-04-17 15:58:43.532050
2e5695d5-49f2-4079-b8d5-a1628e66785e,CUST-2022-FI-000008,Jarmo,Lindholm,Jarmo Lindholm,Male,1954-09-11,jarmo.lindholm@live.com,0414438323,Walentin Chorellin tie 113,Vaasa,Keski-Suomi,72411,FI,Finland,EMEA,Finnish,Consumer,Gold,2022-06-22,2022,RETURNING,True,MDM,2022-06-22 00:00:00,2026-04-17 15:58:43.532052
279b7130-ef22-4156-8a4e-5d23e40c4c0b,CUST-2019-FI-000028,Anneli,Alanko,Anneli Alanko,Male,1995-04-18,anneli.alanko747@outlook.com,+358 417407631,Franzéninkatu 51,Taivassalo,Etelä-Pohjanmaa,16015,FI,Finland,EMEA,Finnish,Consumer,None,2019-05-27,2019,RETURNING,True,MDM,2019-05-27,2026-04-17 15:58:43.532054
fee90390-e79b-4fcb-bd61-3146a4ffb809,CUST-2022-FI-000018,Olli,Heiskanen,Olli Heiskanen,Female,1979-10-25,olli.heiskanen@icloud.com,0821461731,Haapapolku 03,Siuntio,Keski-Suomi,16097,FI,Finland,EMEA,Finnish,Business,None,2022-02-08,2022,RETURNING,True,MDM,2022-02-08 00:00:00,2026-04-17 15:58:43.532055
d712c481-460f-46b4-b4fb-f186e00eeeab,CUST-2020-FI-000018,Liisa,Kurki,Liisa Kurki,Female,1960-07-18,liisa.kurki192@live.com,0116718194,Ylä-Fallin tie 7,Värdö,Keski-Pohjanmaa,77137,FI,Finland,EMEA,Finnish,Consumer,Silver,2020-06-07,2020,RETURNING,True,MDM,2020-06-07 00:00:00,2026-04-17 15:58:43.532061
a6c0e7d2-b1e3-49ac-8bae-ff397e3f75fc,CUST-2019-FI-000054,Aino,Seppänen,Aino Seppänen,Male,1970-06-14,aino.seppnen246@gmx.com,(+358) 596201468,Bengalinpolku 1,Lapua,Satakunta,38797,FI,Finland,EMEA,Finnish,Consumer,None,2019-05-16,2019,RETURNING,True,MDM,2019-05-16,2026-04-17 15:58:43.532063
