customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,acquisition_year,customer_type,is_active,source_system,created_at,updated_at
627ca2b2-591b-47c3-95db-4ba88de0ae80,CUST-2019-CN-000396,桂香,吴,桂香 吴,Female,1955-02-02,user358.apple@outlook.com,15929196916,石街K座,坤县,郑州市,621975,CN,China,GREATER_CHINA,Chinese,Consumer,Silver,2019-09-02,2019,RETURNING,True,MDM,2019-09-02,2026-04-17 15:58:49.387678
dee841f6-2858-48f0-9ad7-d4e4b7188c78,CUST-2023-CN-000787,杰,陈,杰 陈,Female,1960-09-13,user488.apple@live.com,18792426575,淮安街z座,石家庄县,长沙市,716265,CN,China,GREATER_CHINA,Chinese,Consumer,Platinum,2023-02-14,2023,RETURNING,True,MDM,2023-02-14 00:00:00,2026-04-17 15:58:49.387684
33bb687f-73de-4ea4-823e-e9413d263518,CUST-2021-CN-000026,凤兰,张,凤兰 张,Female,1990-12-19,user757.apple@live.com,14700937749,严路j座,南京县,天津市,720759,CN,China,GREATER_CHINA,Chinese,Consumer,None,2021-07-23,2021,RETURNING,True,MDM,2021-07-23 00:00:00,2026-04-17 15:58:49.387692
6757da08-20cd-44f2-8e52-2dce9a2afa1d,CUST-2021-CN-000385,桂香,王,桂香 王,Female,1983-02-06,user637.apple@aol.com,18924268867,吴街R座,桂芳市,丹丹县,760173,CN,China,GREATER_CHINA,Chinese,Business,Platinum,2021-05-25,2021,RETURNING,True,MDM,2021-05-25 00:00:00,2026-04-17 15:58:49.387693
eda5c68a-8dc1-42bf-bd3d-f6912e44805f,CUST-2024-CN-001251,波,杜,波 杜,Male,1999-11-10,user936.apple@live.com,13590665545,方街M座,洁县,秀荣县,598287,CN,China,GREATER_CHINA,Chinese,Consumer,Gold,2024-03-27,2024,RETURNING,True,MDM,2024-03-27 00:00:00,2026-04-17 15:58:49.387695
180fa5aa-a6b8-4d5a-8801-4498eea194de,CUST-2021-CN-000839,娜,邓,娜 邓,Female,1995-06-28,user914.apple@protonmail.com,15622708841,南京街F座,齐齐哈尔县,倩县,311883,CN,China,GREATER_CHINA,Chinese,Education,None,2021-11-26,2021,RETURNING,True,MDM,2021-11-26 00:00:00,2026-04-17 15:58:49.387698
cfccd8fb-0055-4efe-89b1-ccd639b37c41,CUST-2023-CN-001357,燕,汪,燕 汪,Female,1966-05-22,user138.apple966@zoho.com,18573558681,黄路E座,南京市,桂芳市,787957,CN,China,GREATER_CHINA,Chinese,Consumer,Gold,2023-10-03,2023,RETURNING,True,MDM,2023-10-03 00:00:00,2026-04-17 15:58:49.387699
a5535d5b-2a06-4e1a-9972-9c49ed137de8,CUST-2023-CN-000519,旭,武,旭 武,Male,1978-01-18,user590.apple860@msn.com,13955194353,兰州街O座,阜新市,南京市,805207,CN,China,GREATER_CHINA,Chinese,Education,Gold,2023-11-20,2023,RETURNING,True,MDM,2023-11-20 00:00:00,2026-04-17 15:58:49.387701
d547a8d2-a09b-4584-a41f-fc8f17ea7029,CUST-2019-CN-001099,玉兰,王,玉兰 王,Male,1959-07-28,user211.apple@gmx.com,14752335779,潜江街h座,浩县,淑兰市,525399,CN,China,GREATER_CHINA,Chinese,Consumer,None,2019-09-25,2019,RETURNING,True,MDM,2019-09-25,2026-04-17 15:58:49.387703
8ec14f4e-4911-4439-9734-5e54a42afedc,CUST-2024-CN-000751,超,姚,超 姚,Male,1953-03-29,user236.apple@gmail.com,13930824194,沈阳路w座,晨市,华县,323731,CN,China,GREATER_CHINA,Chinese,Business,Platinum,2024-08-29,2024,RETURNING,True,MDM,2024-08-29 00:00:00,2026-04-17 15:58:49.387705
7772e4ac-a592-447e-a98a-1a4f4c55c586,CUST-2024-CN-000612,鑫,许,鑫 许,Male,2001-12-09,user601.apple@mail.com,15003212751,朱路W座,丹丹市,兴安盟市,430193,CN,China,GREATER_CHINA,Chinese,Consumer,Gold,2024-08-24,2024,RETURNING,True,MDM,2024-08-24 00:00:00,2026-04-17 15:58:49.387706
fc761a6d-0fa1-43c9-bbc8-bdc477c9a89a,CUST-2023-CN-000309,淑华,杨,淑华 杨,Male,1963-09-04,user641.apple@protonmail.com,15783446181,王街B座,鹏市,洁市,253661,CN,China,GREATER_CHINA,Chinese,Consumer,Silver,2023-10-02,2023,RETURNING,True,MDM,2023-10-02 00:00:00,2026-04-17 15:58:49.387708
18a214f5-7958-48e4-96d4-7da4122f49d6,CUST-2023-CN-000366,红霞,李,红霞 李,Female,1958-12-06,user697.apple985@protonmail.com,14788438341,谭街Z座,南宁市,丽丽市,119927,CN,China,GREATER_CHINA,Chinese,Consumer,Silver,2023-08-03,2023,RETURNING,True,MDM,2023-08-03 00:00:00,2026-04-17 15:58:49.387709
3aebd2f3-a750-44bf-8a88-43a14c7d0bb7,CUST-2019-CN-000930,倩,李,倩 李,Male,1993-02-04,user418.apple@gmail.com,13401763656,沈阳路P座,兴城市,林县,810560,CN,China,GREATER_CHINA,Chinese,Consumer,Platinum,2019-09-02,2019,RETURNING,True,MDM,2019-09-02,2026-04-17 15:58:49.387711
a6f081f9-6e59-4885-a182-1ba2a2d11f1f,CUST-2023-CN-001130,成,崔,成 崔,Female,1954-09-19,user366.apple539@mail.com,18621268195,李街U座,桂珍市,昆明县,191797,CN,China,GREATER_CHINA,Chinese,Consumer,None,2023-07-11,2023,RETURNING,True,MDM,2023-07-11 00:00:00,2026-04-17 15:58:49.387713
649dffde-1866-4de1-9920-07de9411f984,CUST-2023-CN-000894,荣,马,荣 马,Female,1975-03-16,user283.apple@gmx.com,15127633576,兴城路t座,春梅市,南昌市,320308,CN,China,GREATER_CHINA,Chinese,Business,Silver,2023-03-01,2023,RETURNING,True,MDM,2023-03-01 00:00:00,2026-04-17 15:58:49.387714
0c80745f-2e6f-44a7-80da-26d0b01b3d81,CUST-2020-CN-000803,兰英,何,兰英 何,Female,1968-02-10,user141.apple@msn.com,15792868329,余街w座,济南县,沈阳县,914000,CN,China,GREATER_CHINA,Chinese,Business,Gold,2020-01-25,2020,RETURNING,True,MDM,2020-01-25 00:00:00,2026-04-17 15:58:49.387716
3f33636c-8dda-43a2-bb5a-ef7b2065e2c5,CUST-2024-CN-000142,丽,郑,丽 郑,Female,1982-11-30,user724.apple674@protonmail.com,18144239629,余街Z座,兵县,邯郸市,225792,CN,China,GREATER_CHINA,Chinese,Consumer,Platinum,2024-09-04,2024,RETURNING,True,MDM,2024-09-04 00:00:00,2026-04-17 15:58:49.387718
3996c15b-52a7-4357-b2fc-4ad960ae141b,CUST-2023-CN-000142,婷,管,婷 管,Male,1951-10-03,user965.apple@outlook.com,18094175832,唐街P座,文县,兰州县,796529,CN,China,GREATER_CHINA,Chinese,Business,Platinum,2023-09-10,2023,RETURNING,True,MDM,2023-09-10 00:00:00,2026-04-17 15:58:49.387719
ca432793-90fe-4464-85a1-158d7009320e,CUST-2024-CN-001254,志强,吴,志强 吴,Male,2000-09-29,user318.apple@hotmail.com,18764075196,韩路f座,俊县,兰州市,798170,CN,China,GREATER_CHINA,Chinese,Consumer,Gold,2024-03-10,2024,RETURNING,True,MDM,2024-03-10 00:00:00,2026-04-17 15:58:49.387721
121789ab-d579-4399-8a04-267508c605d7,CUST-2023-CN-000661,雪,张,雪 张,Male,1977-11-12,user275.apple@yahoo.com,14548824783,潮州路I座,萍市,淮安市,269743,CN,China,GREATER_CHINA,Chinese,Consumer,None,2023-12-16,2023,RETURNING,True,MDM,2023-12-16 00:00:00,2026-04-17 15:58:49.387723
