customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,acquisition_year,customer_type,is_active,source_system,created_at,updated_at
877d1847-210c-449c-8b0b-2982547a53f9,CUST-2020-IL-000014,אלה,סלימאן,אלה סלימאן,Female,1957-07-25,user605.apple@gmx.com,04-1950-029,"ש""ץ גרשון 65",עמיר,שדי תרומות,758792,IL,Israel,EMEA,Hebrew,Education,None,2020-05-26,2020,RETURNING,True,MDM,2020-05-26 00:00:00,2026-04-17 15:58:46.275298
c1a6862b-98b6-4571-bb47-cd99a500e65e,CUST-2023-IL-000021,יהודה,לוי,יהודה לוי,Male,1988-03-05,user873.apple@yahoo.com,03-2890-094,יששכר 53,עין צורים,חצור-אשדוד,7160576,IL,Israel,EMEA,Hebrew,Education,None,2023-12-30,2023,RETURNING,True,MDM,2023-12-30 00:00:00,2026-04-17 15:58:46.275301
7c1a42d8-9225-42fe-8939-136f95672404,CUST-2023-IL-000020,צור,רוזנברג,צור רוזנברג,Female,1975-09-03,user162.apple@live.com,09-3268-901,הר סיני 75,עזר,העוגן,2103987,IL,Israel,EMEA,Hebrew,Consumer,Silver,2023-02-25,2023,RETURNING,True,MDM,2023-02-25 00:00:00,2026-04-17 15:58:46.275303
bdb01e29-7dc2-4214-a4d5-8afe4e926e09,CUST-2023-IL-000043,נועה,נאסר,נועה נאסר,Female,2002-08-18,user988.apple@live.com,08-1738-275,חזון איש 27,כפר הנוער הדתי,מגאר,5617201,IL,Israel,EMEA,Hebrew,Consumer,Platinum,2023-03-09,2023,RETURNING,True,MDM,2023-03-09 00:00:00,2026-04-17 15:58:46.275304
1011e0ec-e6c2-4e81-90b5-a605342811bf,CUST-2019-IL-000051,אווה,אברמוב,אווה אברמוב,Male,1988-04-28,user281.apple357@icloud.com,051 031 8989,האצטדיון 77,רימונים,"יד רמב""ם",9113664,IL,Israel,EMEA,Hebrew,Consumer,Platinum,2019-09-17,2019,RETURNING,True,MDM,2019-09-17,2026-04-17 15:58:46.275306
e94501a2-38f2-42e6-b120-f2668d0ce8a0,CUST-2022-IL-000020,לביא,לוי,לביא לוי,Male,1980-08-15,user129.apple@zoho.com,092737797,"תרס""ח 61",מגן,גנות הדר,7455594,IL,Israel,EMEA,Hebrew,Education,None,2022-07-13,2022,RETURNING,True,MDM,2022-07-13 00:00:00,2026-04-17 15:58:46.275308
0827b794-371e-4229-aa5e-692cbc26261c,CUST-2020-IL-000026,ח'אלד,קינן,ח'אלד קינן,Male,2006-01-09,'.apple@yahoo.com,04-6051-734,הרליץ יוסף 40,שומרה,גינתון,6585976,IL,Israel,EMEA,Hebrew,Consumer,Platinum,2020-11-07,2020,RETURNING,True,MDM,2020-11-07 00:00:00,2026-04-17 15:58:46.275309
09f82deb-82f3-48d4-92b6-73d8f3dc0a08,CUST-2021-IL-000020,אליאן,אגבאריה,אליאן אגבאריה,Female,1980-06-15,user243.apple@live.com,03-5947-835,אלכסנדר ינאי 23,גבעת השלושה,לוזית,6783446,IL,Israel,EMEA,Hebrew,Consumer,None,2021-12-04,2021,RETURNING,True,MDM,2021-12-04 00:00:00,2026-04-17 15:58:46.275311
de056623-5aad-40b5-b9a1-897310d70801,CUST-2023-IL-000018,זינה,פלדמן,זינה פלדמן,Male,1953-01-01,user841.apple201@yahoo.com,057-6157407,טביב 54,חיננית,עין אל-אסד,7071256,IL,Israel,EMEA,Hebrew,Consumer,Silver,2023-08-18,2023,RETURNING,True,MDM,2023-08-18 00:00:00,2026-04-17 15:58:46.275313
28e40276-2308-4e67-a0a7-229ae7799169,CUST-2019-IL-000123,גאיה,דרור,גאיה דרור,Male,2008-01-10,user737.apple@yahoo.com,03-9684-482,חושן 61,כפר יונה,עדי,9955049,IL,Israel,EMEA,Hebrew,Consumer,None,2019-12-11,2019,RETURNING,True,MDM,2019-12-11,2026-04-17 15:58:46.275315
