customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,acquisition_year,customer_type,is_active,source_system,created_at,updated_at
fceb9797-84c1-4182-8a57-fce43d0e482d,CUST-2020-NZ-000012,Mitchell,Newton,Mitchell Newton,Female,1988-12-16,mitchell.newton@aol.com,020 115 1943,509 Tahiara Street,Horotai,Simpsonberg,8133,NZ,New Zealand,APAC,English,Consumer,Platinum,2020-02-02,2020,RETURNING,True,MDM,2020-02-02 00:00:00,2026-04-17 15:58:41.498745
97f1559d-01e3-4be2-9c98-d81087328c17,CUST-2021-NZ-000047,Geoffrey,Carpenter,Geoffrey Carpenter,Female,1966-12-03,geoffrey.carpenter@gmail.com,+64 27 1759082,26 Kawamakau Drive,Larsenland,Brighting,2241,NZ,New Zealand,APAC,English,Consumer,Silver,2021-11-26,2021,RETURNING,True,MDM,2021-11-26 00:00:00,2026-04-17 15:58:41.498751
6da0abc5-8eeb-4e65-9fef-ebee9f66c023,CUST-2020-NZ-000023,Liam,Johansen,Liam Johansen,Male,2006-09-21,liam.johansen985@gmx.com,(021) 6192357,"Level 5
8 Pope-Tapp Alley",Francis Hill,Kowhaitangi,8598,NZ,New Zealand,APAC,English,Consumer,None,2020-03-31,2020,RETURNING,True,MDM,2020-03-31 00:00:00,2026-04-17 15:58:41.498755
6474833b-0700-4d81-8ea6-135fc761d0f0,CUST-2019-NZ-000013,Mitchell,Nicholson,Mitchell Nicholson,Male,1970-09-22,mitchell.nicholson@icloud.com,04-944-3894,"10 Awakiwi Approach
RD 7",Jonesgate,Blackfort,9017,NZ,New Zealand,APAC,English,Business,None,2019-11-22,2019,RETURNING,True,MDM,2019-11-22,2026-04-17 15:58:41.498758
d01efd14-4df4-4e1d-9cc6-5fa9674bad4c,CUST-2020-NZ-000020,Michael,Carr,Michael Carr,Female,1989-02-07,michael.carr247@msn.com,+64 21 150 6129,945 Aratahi Road,Stevenstown,Tauwhakamakau,8468,NZ,New Zealand,APAC,English,Consumer,None,2020-12-12,2020,RETURNING,True,MDM,2020-12-12 00:00:00,2026-04-17 15:58:41.498760
0cce875c-8317-4cb3-b913-270a5df6b7e3,CUST-2019-NZ-000045,Jack,Campbell,Jack Campbell,Female,1970-08-08,jack.campbell350@msn.com,04 879-7873,PO Box 28,Rongongaurupuke,Papapawhangamotu,9736,NZ,New Zealand,APAC,English,Consumer,Silver,2019-12-01,2019,RETURNING,True,MDM,2019-12-01,2026-04-17 15:58:41.498761
b7fa1554-b296-404a-ba1c-5de3fd86691f,CUST-2021-NZ-000018,Bruce,Lane,Bruce Lane,Male,1989-10-18,bruce.lane@live.com,+64225005047,PO Box 99,Wharewai,Kowhaiwaka,8287,NZ,New Zealand,APAC,English,Consumer,None,2021-06-05,2021,RETURNING,True,MDM,2021-06-05 00:00:00,2026-04-17 15:58:41.498763
da2f204c-e996-4728-8d07-2706831f1bd5,CUST-2021-NZ-000008,Maria,Bell,Maria Bell,Male,2004-07-21,maria.bell427@outlook.com,4386282,"1 Hooper-Anderson Cutting
RD 2",Fultonfort,Portermouth,2212,NZ,New Zealand,APAC,English,Consumer,None,2021-06-20,2021,RETURNING,True,MDM,2021-06-20 00:00:00,2026-04-17 15:58:41.498765
d7851111-4243-4f0c-be06-e97a3c2d7135,CUST-2021-NZ-000039,Gregory,Fuller,Gregory Fuller,Female,1977-05-12,gregory.fuller@icloud.com,740-0209,7 Nicholson Avenue,Millertown,Waltongate,5726,NZ,New Zealand,APAC,English,Consumer,Gold,2021-02-03,2021,RETURNING,True,MDM,2021-02-03 00:00:00,2026-04-17 15:58:41.498767
eb711634-499f-44e1-bfe3-fdca56b4d7a9,CUST-2019-NZ-000071,Jasmine,McCarthy,Jasmine McCarthy,Female,1970-04-15,jasmine.mccarthy651@aol.com,+64 9 350 1566,"494 Brown Avenue
RD 3",Matawaka,Turnerton,3700,NZ,New Zealand,APAC,English,Consumer,Platinum,2019-07-12,2019,RETURNING,True,MDM,2019-07-12,2026-04-17 15:58:41.498769
57808d05-9d53-4e4e-a47f-600306d69ac0,CUST-2021-NZ-000034,Cherie,Millar,Cherie Millar,Female,2005-09-29,cherie.millar@icloud.com,819 8545,1 Maungawhakahoro Road,Rongongauru,McMahonburn,9014,NZ,New Zealand,APAC,English,Consumer,None,2021-07-19,2021,RETURNING,True,MDM,2021-07-19 00:00:00,2026-04-17 15:58:41.498771
603fcbaa-3b88-4a0b-930c-4e4ef959fa7c,CUST-2019-NZ-000077,Charles,Stevens,Charles Stevens,Female,1981-12-16,charles.stevens@mail.com,021 892 0021,"Flat 22
3 Marsh Park",Turnerville,Granting,5862,NZ,New Zealand,APAC,English,Consumer,Gold,2019-04-05,2019,RETURNING,True,MDM,2019-04-05,2026-04-17 15:58:41.498773
62e094fd-3ff4-48fe-997f-2bde680c5293,CUST-2019-NZ-000127,Darren,Kennedy,Darren Kennedy,Female,1971-04-20,darren.kennedy@mail.com,(029) 7485880,PO Box 95,Clunies-Rosshaven,Koropukerua,8299,NZ,New Zealand,APAC,English,Consumer,None,2019-04-07,2019,RETURNING,True,MDM,2019-04-07,2026-04-17 15:58:41.498775
c8040de0-c135-402f-a268-c8f9df03624f,CUST-2019-NZ-000016,Rosemary,O'Connell,Rosemary O'Connell,Female,1957-09-27,rosemary.o'connell@icloud.com,+64 22 736 5731,8 Bell Copse,Kellyport,Connollyhaven,5119,NZ,New Zealand,APAC,English,Consumer,None,2019-07-27,2019,RETURNING,True,MDM,2019-07-27,2026-04-17 15:58:41.498777
3a534667-dee7-4075-b5bf-374789d4e6a7,CUST-2019-NZ-000054,Linda,Fowler,Linda Fowler,Male,1991-06-24,linda.fowler@protonmail.com,+64219013081,3 Cooper Road,High Bothammouth,Whangapomanawa,2415,NZ,New Zealand,APAC,English,Business,None,2019-11-05,2019,RETURNING,True,MDM,2019-11-05,2026-04-17 15:58:41.498779
3853baa6-0efb-4669-9128-fd48676210a0,CUST-2020-NZ-000014,Ellie,Bishop,Ellie Bishop,Female,1989-04-16,ellie.bishop@msn.com,854-0223,4 Papapakoro Street,Awataitai,Korotangitoa,8207,NZ,New Zealand,APAC,English,Consumer,Platinum,2020-05-09,2020,RETURNING,True,MDM,2020-05-09 00:00:00,2026-04-17 15:58:41.498781
dbcb1dfc-d077-489f-b811-367a2792385f,CUST-2019-NZ-000148,Vanessa,Gray,Vanessa Gray,Female,1975-04-03,vanessa.gray@gmx.com,+64 20 5594516,PO Box 38,Matawharemotu,Koroweka,8013,NZ,New Zealand,APAC,English,Consumer,Platinum,2019-05-26,2019,RETURNING,True,MDM,2019-05-26,2026-04-17 15:58:41.498783
d74bb45c-bb14-47fd-b187-7c376e4b0411,CUST-2021-NZ-000005,Timothy,Baker,Timothy Baker,Male,2003-04-15,timothy.baker@icloud.com,021-872-9389,"6 Waiaratai Beach Road
RD 3",New Joneshaven,Pukeararua,2658,NZ,New Zealand,APAC,English,Business,Gold,2021-11-03,2021,RETURNING,True,MDM,2021-11-03 00:00:00,2026-04-17 15:58:41.498784
bf9b7857-28fe-46bd-a605-b2f05730af2e,CUST-2020-NZ-000004,Michael,Bishell,Michael Bishell,Male,1972-11-08,michael.bishell@live.com,(06) 1032591,187 Robb Plaza,Harrisberg,Port Smithleigh,2097,NZ,New Zealand,APAC,English,Business,None,2020-02-28,2020,RETURNING,True,MDM,2020-02-28 00:00:00,2026-04-17 15:58:41.498786
11bd2a4e-a370-417b-b8f9-99515dfe6722,CUST-2020-NZ-000008,Ryan,Fletcher,Ryan Fletcher,Male,1950-11-12,ryan.fletcher@mail.com,(04) 916 2224,PO Box 4,Aratangi,Horomaunga,8472,NZ,New Zealand,APAC,English,Consumer,None,2020-10-13,2020,RETURNING,True,MDM,2020-10-13 00:00:00,2026-04-17 15:58:41.498788
2a948d0c-49f4-48b9-a250-1604ce89ebc2,CUST-2019-NZ-000144,Natalie,Scott,Natalie Scott,Female,1973-03-07,natalie.scott239@gmail.com,03 568-1724,536 Sheryl Road,Rongorohehoro,Tahiwhakatere,5744,NZ,New Zealand,APAC,English,Consumer,Gold,2019-03-24,2019,RETURNING,True,MDM,2019-03-24,2026-04-17 15:58:41.498790
65dc15bf-695a-472e-9c69-98948cf952bc,CUST-2020-NZ-000035,Helen,Ford,Helen Ford,Female,1992-02-23,helen.ford@outlook.com,+64-21-581-4488,2 Luke Street,Wakaroa,Ngauruwharekawa,2270,NZ,New Zealand,APAC,English,Consumer,None,2020-10-25,2020,RETURNING,True,MDM,2020-10-25 00:00:00,2026-04-17 15:58:41.498791
e3af5b90-5c2b-40ef-9014-c6651f7a539f,CUST-2020-NZ-000030,Anthony,North,Anthony North,Male,1986-10-15,anthony.north@mail.com,(022) 119-5696,70 Cooper Ridge,Wakataunui,Wakapukenui,9420,NZ,New Zealand,APAC,English,Consumer,None,2020-12-26,2020,RETURNING,True,MDM,2020-12-26 00:00:00,2026-04-17 15:58:41.498793
35d7cad6-f095-4534-9339-19d76d741410,CUST-2020-NZ-000010,Karl,Meredith,Karl Meredith,Male,1994-07-04,karl.meredith@gmx.com,+64 20 682-1749,46 Tangikowhaiwhanga Arcade,Clarkeneath,Wakatangi,9854,NZ,New Zealand,APAC,English,Consumer,Silver,2020-05-23,2020,RETURNING,True,MDM,2020-05-23 00:00:00,2026-04-17 15:58:41.498795
da8491be-afe0-4a27-bbed-62f322c1a30f,CUST-2019-NZ-000073,Aiden,Harrison,Aiden Harrison,Male,1977-06-13,aiden.harrison@live.com,+64 4 896 8646,PO Box 48,Horongauru,Rangirohe,9447,NZ,New Zealand,APAC,English,Business,None,2019-10-25,2019,RETURNING,True,MDM,2019-10-25,2026-04-17 15:58:41.498797
fa286f3a-6631-4580-8a4a-37df39edf31a,CUST-2021-NZ-000021,Wikitoria,Holland,Wikitoria Holland,Male,1950-12-13,wikitoria.holland@mail.com,9517093,275 Baker-Miller Street,McCarthyfort,High Hepburnland,9257,NZ,New Zealand,APAC,English,Consumer,None,2021-06-08,2021,RETURNING,True,MDM,2021-06-08 00:00:00,2026-04-17 15:58:41.498799
aa56a11e-d63c-450e-be52-30f8d473310b,CUST-2019-NZ-000008,John,Anderson,John Anderson,Male,1991-11-15,john.anderson@protonmail.com,+64 27 432-2087,PO Box 11,Maungarua,McKinnonside,6435,NZ,New Zealand,APAC,English,Business,Gold,2019-04-04,2019,RETURNING,True,MDM,2019-04-04,2026-04-17 15:58:41.498800
1fc796bd-a300-4f27-9282-8ef495ade1df,CUST-2019-NZ-000047,Aria,Clarke,Aria Clarke,Female,1990-06-24,aria.clarke@live.com,+64 4 638 1504,8 Sinclair Place,West McCormickberg,McCallummouth,5816,NZ,New Zealand,APAC,English,Consumer,Silver,2019-04-13,2019,RETURNING,True,MDM,2019-04-13,2026-04-17 15:58:41.498802
6af58c21-69e0-4e17-bf1a-d9748d7a8493,CUST-2019-NZ-000086,Timothy,Thompson,Timothy Thompson,Male,2000-01-05,timothy.thompson@msn.com,06 429-9688,363 Cameron Approach,Carsonburgh,Michaeltown,9420,NZ,New Zealand,APAC,English,Consumer,Silver,2019-08-11,2019,RETURNING,True,MDM,2019-08-11,2026-04-17 15:58:41.498803
5b922e40-214c-4659-ae50-b6660419228c,CUST-2019-NZ-000102,William,Kennedy,William Kennedy,Male,1983-07-25,william.kennedy@msn.com,(027) 8507740,22 Green Causeway,Papapanui,Elliottberg,6220,NZ,New Zealand,APAC,English,Business,Platinum,2019-03-02,2019,RETURNING,True,MDM,2019-03-02,2026-04-17 15:58:41.498804
c40a6411-7fef-4f85-ac51-7bc82dd879ad,CUST-2021-NZ-000017,Wayne,O'Brien,Wayne O'Brien,Male,1981-05-12,wayne.o'brien@outlook.com,+64 6 592-9588,"Apt. 524
92 Brent Street",Payneleigh,O'Keefeville,2316,NZ,New Zealand,APAC,English,Education,None,2021-04-11,2021,RETURNING,True,MDM,2021-04-11 00:00:00,2026-04-17 15:58:41.498806
16cf7f3b-7a6f-4c0d-bf18-6c6462b491cc,CUST-2019-NZ-000037,Oscar,Montgomery,Oscar Montgomery,Male,1980-07-20,oscar.montgomery243@hotmail.com,287 5185,515 Hart-Judd Track,Terenui,Davidings,2308,NZ,New Zealand,APAC,English,Business,None,2019-12-04,2019,RETURNING,False,MDM,2019-12-04,2026-04-17 15:58:41.498808
839d40ce-1733-465c-ab90-0fe1ab89f5d0,CUST-2019-NZ-000046,Julie,Whyte,Julie Whyte,Male,1952-09-19,julie.whyte@mail.com,06 414-2943,642 Jellyman Cove,Tereterepuke,Masongate,2581,NZ,New Zealand,APAC,English,Consumer,None,2019-01-20,2019,RETURNING,True,MDM,2019-01-20,2026-04-17 15:58:41.498810
dadea992-dadc-44c7-b517-861b799243d7,CUST-2021-NZ-000032,Adam,Graham,Adam Graham,Female,1992-07-11,adam.graham511@aol.com,(021) 957-9970,3 Millar-Russell Avenue,Turnerburgh,Whangamotu,8519,NZ,New Zealand,APAC,English,Business,Gold,2021-02-12,2021,RETURNING,True,MDM,2021-02-12 00:00:00,2026-04-17 15:58:41.498811
d0e44d07-81e1-44ed-af01-48c840a0a6d5,CUST-2021-NZ-000016,Katherine,Burton,Katherine Burton,Female,1954-03-10,katherine.burton441@aol.com,+64 20 857 0805,PO Box 67,Andersonburn,Terehoro,9016,NZ,New Zealand,APAC,English,Consumer,Platinum,2021-04-14,2021,RETURNING,True,MDM,2021-04-14 00:00:00,2026-04-17 15:58:41.498813
35942ebb-c4c7-4ac4-acf4-6adffa35464e,CUST-2019-NZ-000031,David,Read,David Read,Female,1994-04-01,david.read@yahoo.com,029 526-5073,483 Baldick-Cresswell Range Road,Campbellside,Motutaiiti,6430,NZ,New Zealand,APAC,English,Business,Platinum,2019-09-01,2019,RETURNING,True,MDM,2019-09-01,2026-04-17 15:58:41.498815
8bcb2813-5308-46f8-a729-d7e5d25642e1,CUST-2020-NZ-000006,Michael,Jenkins,Michael Jenkins,Male,1964-06-19,michael.jenkins804@mail.com,(07) 409 5035,PO Box 3,Rongonui,Jonesing,9356,NZ,New Zealand,APAC,English,Consumer,Gold,2020-09-04,2020,RETURNING,True,MDM,2020-09-04 00:00:00,2026-04-17 15:58:41.498816
7e0bf159-c0ff-4937-b6a7-7344c160726a,CUST-2021-NZ-000024,Craig,Craven,Craig Craven,Male,1983-02-12,craig.craven684@icloud.com,+6448057608,"Unit 82
86 Pukepukeara Way",Larsenside,Websterland,8205,NZ,New Zealand,APAC,English,Consumer,None,2021-03-24,2021,RETURNING,True,MDM,2021-03-24 00:00:00,2026-04-17 15:58:41.498818
cb524c7d-4f32-4d4f-a33a-fe16e7d28560,CUST-2021-NZ-000010,Adam,Stace,Adam Stace,Male,1979-08-16,adam.stace215@hotmail.com,020 3932643,PO Box 4,Pukewhangawai,Tereawatahi,9091,NZ,New Zealand,APAC,English,Consumer,None,2021-11-18,2021,RETURNING,True,MDM,2021-11-18 00:00:00,2026-04-17 15:58:41.498820
